Date,Close,High,Low,Open,Volume,MA20,MA50,EMA20,EMA50,RSI,OBV,Fib23,Fib38,Fib50,Fib61,OilPrice,USDINR,SP500,NewsSentiment,NewsCount
2011-06-30,1193.217041015625,1199.7641292878889,1170.8426628600218,1174.0208459839635,596638,1136.9886535644532,1133.0401037597655,1147.2948866527172,1140.4012768322823,80.84407277441204,2465993,5011.767374948975,4235.6214473112395,3608.3254236040284,2981.0293998968177,95.41999816894531,44.7599983215332,1320.6400146484375,0,0
2011-07-01,1207.200927734375,1210.188466131734,1196.9036464650321,1201.3531023998464,449943,1138.199530029297,1134.4639270019532,1153.0350717102583,1143.4122815425073,81.70807186706902,2915936,5011.767374948975,4235.6214473112395,3608.3254236040284,2981.0293998968177,94.94000244140625,44.59299850463867,1339.6700439453125,0,0
2011-07-05,1206.3428955078125,1210.887712677541,1191.9457111220725,1203.2600735425642,199895,1141.4651184082031,1137.6579943847655,1162.781239164477,1148.9246846245192,80.3625457026912,2525446,5011.767374948975,4235.6214473112395,3608.3254236040284,2981.0293998968177,96.88999938964844,44.41999816894531,1337.8800048828125,0,0
2011-07-06,1184.9854736328125,1204.5312981274935,1180.4724695118612,1204.5312981274935,164926,1144.6544311523437,1139.2070373535157,1164.905479322124,1150.5231198545082,73.41917472797711,2360520,5011.767374948975,4235.6214473112395,3608.3254236040284,2981.0293998968177,96.6500015258789,44.34000015258789,1339.219970703125,0,0
2011-07-07,1195.6005859375,1198.1749451058365,1186.0978501684303,1186.0978501684303,369241,1149.07685546875,1141.565242919922,1167.840763708344,1152.5110701780784,76.31819028429197,2729761,5011.767374948975,4235.6214473112395,3608.3254236040284,2981.0293998968177,98.66999816894531,44.33000183105469,1353.219970703125,0,0
2011-07-08,1209.1077880859375,1219.1508763945324,1195.6958726909954,1195.6958726909954,429962,1154.7276550292968,1144.0086267089844,1171.7854754968816,1154.9948945585404,77.33343618951554,3159723,5011.767374948975,4235.6214473112395,3608.3254236040284,2981.0293998968177,96.19999694824219,44.33000183105469,1343.800048828125,0,0
2011-07-11,1203.895751953125,1223.4097650476278,1196.3634735641817,1201.9888421031465,207101,1159.7904968261719,1146.6115563964843,1174.853814898347,1157.1309985123435,73.31344071357688,2952622,5011.767374948975,4235.6214473112395,3608.3254236040284,2981.0293998968177,95.1500015258789,44.41299819946289,1319.489990234375,0,0
2011-07-12,1182.6019287109375,1203.2601188120423,1174.6246581118744,1193.0899329161139,146487,1163.7425537109375,1149.2024084472657,1175.593960510156,1158.23868074967,68.66808478378174,2806135,5011.767374948975,4235.6214473112395,3608.3254236040284,2981.0293998968177,97.43000030517578,44.349998474121094,1313.6400146484375,0,0
2011-07-13,1193.7889404296875,1199.1283027507582,1182.6017531236605,1182.6017531236605,132726,1167.9107482910156,1152.7543432617188,1177.3315523966062,1159.778116727033,68.91045334668416,2938861,5011.767374948975,4235.6214473112395,3608.3254236040284,2981.0293998968177,98.05000305175781,44.560001373291016,1317.719970703125,0,0
2011-07-14,1176.5316162109375,1193.5031611761012,1172.1139725681928,1187.369252037627,331334,1171.5370483398438,1154.7057495117188,1177.2551796344192,1160.5006417188583,46.992116439279336,2607527,5011.767374948975,4235.6214473112395,3608.3254236040284,2981.0293998968177,95.69000244140625,44.45000076293945,1308.8699951171875,0,0
