Date,Close,High,Low,Open,Volume,MA20,MA50,EMA20,EMA50,RSI,OBV,Fib23,Fib38,Fib50,Fib61,OilPrice,USDINR,SP500,NewsSentiment,NewsCount
2011-06-30,79.53561401367188,79.9063108800773,75.95218164214864,76.94071709408838,2423639,78.19902191162109,79.00343597412109,77.50698006606106,78.0783063060869,51.48311445205117,13277609,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,95.41999816894531,44.7599983215332,1320.6400146484375,0,0
2011-07-01,80.52412414550781,81.75978845464604,78.8765717333235,80.73006819703085,2340652,78.36995506286621,78.91611557006836,77.79608221750655,78.18855192766422,44.819219676012096,15618261,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,94.94000244140625,44.59299850463867,1339.6700439453125,0,0
2011-07-05,84.84896850585938,88.67952999150499,84.27232754454289,87.07316225369742,3742291,79.19373207092285,78.92847259521484,79.17821107485736,78.81814499151834,58.0111104099117,18841521,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,96.88999938964844,44.41999816894531,1337.8800048828125,0,0
2011-07-06,85.01370239257812,86.49650208514612,84.64300561189299,85.05489371706035,1532011,79.39967575073243,78.91611602783203,79.73648229174529,79.0927700757614,62.183257616296245,20373532,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,96.6500015258789,44.34000015258789,1339.219970703125,0,0
2011-07-07,86.49649810791016,87.2378979201035,84.76656940273463,85.63153061286569,1576231,79.7436019897461,78.9556575012207,80.3829230786898,79.41928007767763,62.4031489166176,21949763,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,98.66999816894531,44.33000183105469,1353.219970703125,0,0
2011-07-08,82.37760925292969,87.07313046638156,81.01837744327378,86.33173701103543,1037626,79.9145351409912,78.94330062866212,80.57359498161067,79.54911040004518,62.89063418576643,20912137,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,96.19999694824219,44.33000183105469,1343.800048828125,0,0
2011-07-11,83.57210540771484,84.43707306034764,81.96574409272772,82.46000862926878,893861,79.97837753295899,78.96719055175781,80.8601215613073,79.72484424194231,67.50001157687348,21805998,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,95.1500015258789,44.41299819946289,1319.489990234375,0,0
2011-07-12,82.70714569091797,88.967844610209,80.93602530512068,86.49651559325875,1059512,79.99279403686523,78.98284255981446,81.03656021947661,79.85453885127252,70.3407305340454,20746486,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,97.43000030517578,44.349998474121094,1313.6400146484375,0,0
2011-07-13,83.73686218261719,84.39587945190965,82.95427092638225,83.20140633043842,649474,80.11636085510254,79.04462600708008,81.29443479822689,80.02265543511247,71.3733606962643,21395960,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,98.05000305175781,44.560001373291016,1317.719970703125,0,0
2011-07-14,84.47825622558594,85.63153793774515,82.41881561828168,82.78951241363086,788661,80.34701805114746,79.14677444458007,81.59840559124011,80.21481128456986,71.03720590170329,22184621,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,95.69000244140625,44.45000076293945,1308.8699951171875,0,0
2011-07-15,83.07782745361328,85.21964428931823,82.41881027296522,85.17845925079159,819412,80.439693069458,79.20114364624024,81.73961802395372,80.33780300353844,66.2962865139113,21365209,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,97.23999786376953,44.400001525878906,1316.1400146484375,0,0
2011-07-18,84.9725112915039,85.79628744307463,82.70712687468438,83.20139130864418,1182349,80.84128379821777,79.29093521118165,82.04813550426957,80.53616199861882,68.23734018652314,22547558,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,95.93000030517578,44.507999420166016,1305.43994140625,0,0
2011-07-19,84.6842041015625,85.67273312363879,84.35469233256566,84.9725245425919,574825,81.27170677185059,79.34036178588867,82.29964908997903,80.71305856163524,67.0157591039131,21972733,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,97.5,44.5,1326.72998046875,0,0
2011-07-20,83.16020202636719,85.50796914384668,82.91307294578378,84.84894569246411,568842,81.71242637634278,79.34365676879882,82.38174218824645,80.81706220193375,58.14810317457051,21403891,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,98.13999938964844,44.369998931884766,1325.8399658203125,0,0
2011-07-21,81.7597885131836,84.23111713322945,80.93601230650165,83.16020555057744,756565,82.06870956420899,79.3650749206543,82.32241979981885,80.85699692787425,52.727276401256745,20647326,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,99.12999725341797,44.369998931884766,1343.800048828125,0,0
2011-07-22,84.6842041015625,84.9725245425919,82.41881933146628,82.58357207350758,1255645,82.52178611755372,79.42521072387696,82.54765635957897,81.01861251744847,46.83029528455334,21902971,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,99.87000274658203,44.29999923706055,1345.02001953125,0,0
2011-07-25,86.82601928710938,87.93811598402286,84.27231413144142,85.26084313205027,2274829,83.07165641784668,79.55948638916016,82.95561886129677,81.26311159690049,54.669231534322286,24177800,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,99.19999694824219,44.34299850463867,1337.4300537109375,0,0
2011-07-26,86.45532989501953,89.54449136747019,86.08463303229149,87.23792123898943,2805411,83.57621955871582,79.70117630004883,83.28929421019616,81.48108150733813,53.3719115451616,21372389,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,99.58999633789062,44.310001373291016,1331.93994140625,0,0
2011-07-27,89.4209213256836,89.83280948234743,85.7551129604268,87.23791283838239,3412909,84.21464691162109,79.90135375976563,83.87384441589256,81.81347799374187,56.39643157515319,24785298,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,97.4000015258789,44.04999923706055,1304.8900146484375,0,0
2011-07-28,88.96782684326172,89.62685029680681,84.10754615687863,88.22642702925185,1866076,84.68625755310059,80.09576507568359,84.35942581307195,82.11219916478548,67.16738274193028,22919222,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,97.44000244140625,44.029998779296875,1300.6700439453125,0,0
2011-07-29,87.77335357666016,89.5856586397753,86.90838608272455,88.80307379091045,1415275,85.0487190246582,80.24816345214843,84.68482869581956,82.34797538637552,60.944179054405886,21503947,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,95.69999694824219,44.0099983215332,1292.280029296875,0,0
2011-08-01,88.1440658569336,89.79161848977347,87.69098636893682,89.13259492267171,618007,85.15787010192871,80.43845611572266,85.0145245255869,82.58878569007837,64.53742372538363,22121954,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,94.88999938964844,44.202999114990234,1286.93994140625,0,0
2011-08-02,86.1669921875,88.10286506622023,85.38440728490475,86.99076841545873,491903,85.22377128601075,80.64357635498047,85.12435709602713,82.73710373818358,56.18445128581103,21630051,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,93.79000091552734,44.0629997253418,1254.050048828125,0,0
2011-08-03,88.67951202392578,89.21496782803825,84.5194395668756,85.42559215888157,1327004,85.40706176757813,80.96402557373047,85.46314909216204,82.98286965447002,59.807667715469044,22957055,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,91.93000030517578,44.26300048828125,1260.3399658203125,0,0
2011-08-04,91.43916320800781,95.06377994350623,89.0090257988777,89.29734622768592,9505355,85.65419502258301,81.3800325012207,86.03260628625712,83.33185712211892,68.3544214759076,32462410,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,86.62999725341797,44.3129997253418,1200.0699462890625,0,0
2011-08-05,87.60859680175781,89.33852554875587,84.06636294550724,89.05020513840846,3814732,85.91574440002441,81.67906341552734,86.18277529819278,83.50799450043245,55.33332818806968,28647678,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,86.87999725341797,44.5629997253418,1199.3800048828125,0,0
2011-08-08,87.56742095947266,89.66804669968161,83.32497186623053,84.84895672518547,2168843,86.11551017761231,81.99951232910156,86.31470567252511,83.67485324959101,55.892246337741945,26478835,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,81.30999755859375,44.733001708984375,1119.4599609375,0,0
2011-08-09,84.64300537109375,88.96783046304743,83.20139700710918,84.43706131909595,3024432,86.2123031616211,82.25241149902344,86.15543128316878,83.7145731898933,52.866250116505846,23454403,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,79.30000305175781,45.00299835205078,1172.530029296875,0,0
2011-08-10,89.57793426513672,92.05570856360094,85.00034265880399,88.02407548094148,5475703,86.50435676574708,82.53481216430664,86.48150404305842,83.95469183757152,63.2956583656489,28930106,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,82.88999938964844,45.202999114990234,1120.760009765625,0,0
2011-08-11,86.47022247314453,89.40995814703834,85.58830561584553,88.98999590791065,3406154,86.603955078125,82.71551712036133,86.4804292496748,84.05753022866462,53.01851179916698,25523952,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,85.72000122070312,45.24800109863281,1172.6400146484375,0,0
2011-08-12,85.92427062988281,87.98208289325724,85.42031085197377,87.10015969003119,1822217,86.74627723693848,82.89189331054688,86.42744578787494,84.13371826584954,48.38907612778573,23701735,971.6515202269184,798.8101535881694,659.1164463047969,519.4227390214244,85.37999725341797,45.292999267578125,1178.81005859375,0,0
