Date,Close,High,Low,Open,Volume,MA20,MA50,EMA20,EMA50,RSI,OBV,Fib23,Fib38,Fib50,Fib61,OilPrice,USDINR,SP500,NewsSentiment,NewsCount
2011-06-30,93.28820037841797,94.1367317322398,91.66601695496227,92.43966902459614,4758492,89.01437110900879,88.15262115478515,89.36901392658541,88.41056618096842,68.1972925281972,33525975,342.65918227106,288.07925961790033,243.96671939137406,199.85417916484778,95.41999816894531,44.7599983215332,1320.6400146484375,0,0
2011-07-01,93.2383041381836,94.33639671484491,92.21507257822184,93.33812492006523,1770510,89.33256950378419,88.14962615966797,89.73976855257764,88.62817722432871,63.229650899990006,31755465,342.65918227106,288.07925961790033,243.96671939137406,199.85417916484778,94.94000244140625,44.59299850463867,1339.6700439453125,0,0
2011-07-05,92.19010925292969,92.78907041940369,91.16687783392189,92.01540919956742,2608054,89.88535995483399,88.11418716430664,90.17568922725462,88.93407192195396,65.55344376211818,32277154,342.65918227106,288.07925961790033,243.96671939137406,199.85417916484778,96.88999938964844,44.41999816894531,1337.8800048828125,0,0
2011-07-06,92.51455688476562,93.33812863489537,91.71594490081137,92.09029569632489,2039581,90.13617630004883,88.11318878173829,90.39944459286255,89.09278096472305,67.1457931323672,34316735,342.65918227106,288.07925961790033,243.96671939137406,199.85417916484778,96.6500015258789,44.34000015258789,1339.219970703125,0,0
2011-07-07,94.96029663085938,95.2348174291762,92.36479236898249,92.43966250847085,3378967,90.44189529418945,88.17857482910156,90.83558569974132,89.35154284023695,70.74953683133954,37695702,342.65918227106,288.07925961790033,243.96671939137406,199.85417916484778,98.66999816894531,44.33000183105469,1353.219970703125,0,0
2011-07-08,95.25978088378906,96.05839268950119,94.51107945986465,94.9603003142193,3419328,90.8075107574463,88.26392639160156,91.2584941880689,89.61083394828387,84.17712824448651,41115030,342.65918227106,288.07925961790033,243.96671939137406,199.85417916484778,96.19999694824219,44.33000183105469,1343.800048828125,0,0
2011-07-11,94.4112548828125,95.83378766851706,93.61264303204892,94.83551600049594,1983331,91.0358642578125,88.34478576660156,91.55976035362981,89.82052757503206,76.90669060494011,39131699,342.65918227106,288.07925961790033,243.96671939137406,199.85417916484778,95.1500015258789,44.41299819946289,1319.489990234375,0,0
2011-07-12,93.33811950683594,94.83552254245053,91.39149556053695,93.83725994498936,3924948,91.1905963897705,88.43113571166992,91.72963972753975,89.97350094783953,74.23318789905082,35206751,342.65918227106,288.07925961790033,243.96671939137406,199.85417916484778,97.43000030517578,44.349998474121094,1313.6400146484375,0,0
2011-07-13,94.9852523803711,95.33465247646554,92.96375850502311,93.11349879208592,4368988,91.51628265380859,88.5484310913086,92.04054560135786,90.19052525467393,76.75276461384524,39575739,342.65918227106,288.07925961790033,243.96671939137406,199.85417916484778,98.05000305175781,44.560001373291016,1317.719970703125,0,0
2011-07-14,94.5111083984375,95.83381160589825,93.96205747297056,94.21162773716907,3746907,91.82449874877929,88.7021647644043,92.27641904770256,90.37685822371287,66.59009903779778,35828832,342.65918227106,288.07925961790033,243.96671939137406,199.85417916484778,95.69000244140625,44.45000076293945,1308.8699951171875,0,0
2011-07-15,94.7606430053711,95.78387440464657,93.98699093987626,93.98699093987626,3132978,92.09777450561523,88.85240356445313,92.51354093794222,90.56518032671538,66.89511006881918,38961810,342.65918227106,288.07925961790033,243.96671939137406,199.85417916484778,97.23999786376953,44.400001525878906,1316.1400146484375,0,0
