Date,Close,High,Low,Open,Volume,MA20,MA50,EMA20,EMA50,RSI,OBV,Fib23,Fib38,Fib50,Fib61,OilPrice,USDINR,SP500,NewsSentiment,NewsCount
2017-12-12,663.7347412109375,669.5763651792012,658.7767463859883,658.8258235776589,121938,651.8477630615234,655.9079016113282,653.2750287433147,652.932391323932,41.284388553583156,-1230281,1739.2914026501176,1498.1754736867192,1303.3009557573978,1108.426437828076,57.13999938964844,64.3499984741211,2664.110107421875,0,0
2017-12-13,663.04736328125,669.5762465460707,645.0316627283994,658.8257068492705,260250,653.1240783691406,655.2756323242188,654.2114119140117,653.3883252666396,56.28906526761815,-1490531,1739.2914026501176,1498.1754736867192,1303.3009557573978,1108.426437828076,56.599998474121094,64.55000305175781,2662.85009765625,0,0
2017-12-14,667.5145263671875,670.5580307953278,661.0347202766785,662.8019183292535,444539,654.5967529296875,654.8092846679688,655.4853726478736,654.0213567611206,68.36093596114878,-1045992,1739.2914026501176,1498.1754736867192,1303.3009557573978,1108.426437828076,57.040000915527344,64.31999969482422,2652.010009765625,0,0
2017-12-15,676.4487915039062,678.4123583878072,665.6491736424506,668.1036322473268,351667,656.042431640625,654.7003088378906,657.4918600958479,655.0207941955913,74.17798594847775,-694325,1739.2914026501176,1498.1754736867192,1303.3009557573978,1108.426437828076,57.29999923706055,64.2750015258789,2675.81005859375,0,0
2017-12-18,679.5414428710938,681.3577182949203,652.8859980779856,669.0363479098393,259324,657.5494689941406,654.6099853515625,659.6013049973297,656.1076996622492,75.49395977881872,-435001,1739.2914026501176,1498.1754736867192,1303.3009557573978,1108.426437828076,57.15999984741211,64.07230377197266,2690.159912109375,0,0
2017-12-19,684.5975952148438,687.150268166847,675.5651753910379,675.5651753910379,343970,658.0329956054687,654.5834790039063,661.9916280318209,657.3641255886309,76.24507444603148,-91031,1739.2914026501176,1498.1754736867192,1303.3009557573978,1108.426437828076,57.459999084472656,64.20010375976562,2681.469970703125,0,0
2017-12-20,684.4503784179688,690.9301254295837,679.5414610081671,679.5414610081671,531872,658.2293487548828,654.52751953125,664.1384583095128,658.5528428436209,77.38168239722225,-622903,1739.2914026501176,1498.1754736867192,1303.3009557573978,1108.426437828076,58.09000015258789,64.04759979248047,2679.25,0,0
2017-12-21,689.0155029296875,691.5681754450467,680.6703449405568,680.6703449405568,259491,659.9720123291015,654.761181640625,666.5156167965819,659.8835231654022,78.40336936182786,-363412,1739.2914026501176,1498.1754736867192,1303.3009557573978,1108.426437828076,58.36000061035156,63.96500015258789,2684.570068359375,0,0
2017-12-22,690.0464477539062,691.0773682760444,681.3576885194851,681.3576885194851,390144,662.2865600585938,655.0586645507813,668.7634208036657,661.1952513014382,77.03938316665331,26732,1739.2914026501176,1498.1754736867192,1303.3009557573978,1108.426437828076,58.470001220703125,64.00969696044922,2683.340087890625,0,0
2017-12-26,688.9174194335938,694.906274166622,684.4993941613689,689.9482800124523,272983,664.6428405761719,655.2942932128906,670.68809588733,662.3957067517575,78.59062127619805,-246251,1739.2914026501176,1498.1754736867192,1303.3009557573978,1108.426437828076,59.970001220703125,64.010498046875,2680.5,0,0
