Date,Close,High,Low,Open,Volume,MA20,MA50,EMA20,EMA50,RSI,OBV,Fib23,Fib38,Fib50,Fib61,OilPrice,USDINR,SP500,NewsSentiment,NewsCount
2011-06-30,35.141517639160156,35.783371683606866,34.67617389222142,35.301981150271835,30432762,33.20471382141113,32.86549388885498,33.472960855834756,33.0290101999903,75.77659240665201,947237,270.90352410750035,224.69414502212732,187.34683863805873,149.9995322539901,95.41999816894531,44.7599983215332,1320.6400146484375,0,0
2011-07-01,35.3822021484375,35.542665610762846,35.10941339191442,35.30197041727483,23953730,33.35314235687256,32.90175861358642,33.65590398045386,33.135080695047584,74.83884128301204,24900967,270.90352410750035,224.69414502212732,187.34683863805873,149.9995322539901,94.94000244140625,44.59299850463867,1339.6700439453125,0,0
2011-07-05,35.17360305786133,35.41429826872988,34.66011907077169,35.30197296642116,10665833,33.627535057067874,32.97364643096924,33.956221616738624,33.324883855275395,78.88903857142984,19542156,270.90352410750035,224.69414502212732,187.34683863805873,149.9995322539901,96.88999938964844,44.41999816894531,1337.8800048828125,0,0
2011-07-06,34.997093200683594,35.205694848580315,34.83662972493991,35.06127815569604,3270036,33.75109214782715,33.00381351470947,34.05579997512439,33.399006424501565,75.4514097785498,16272120,270.90352410750035,224.69414502212732,187.34683863805873,149.9995322539901,96.6500015258789,44.34000015258789,1339.219970703125,0,0
2011-07-07,35.285919189453125,35.39824446949699,34.804528863136085,35.141502526842956,5856910,33.88668308258057,33.04168285369873,34.173432722527835,33.48222070355461,75.80077918452122,22129030,270.90352410750035,224.69414502212732,187.34683863805873,149.9995322539901,98.66999816894531,44.33000183105469,1353.219970703125,0,0
2011-07-08,35.04523468017578,35.542671937211104,34.93291154240999,35.06128146454957,12625687,34.015054321289064,33.07152919769287,34.25676820676671,33.550815709866725,75.80103570132344,9503343,270.90352410750035,224.69414502212732,187.34683863805873,149.9995322539901,96.19999694824219,44.33000183105469,1343.800048828125,0,0
2011-07-11,34.66010665893555,34.91684856054071,34.11452930186545,34.83661685231562,2848918,34.102506446838376,33.08179874420166,34.295309739306994,33.59927213595971,72.6963152403037,6654425,270.90352410750035,224.69414502212732,187.34683863805873,149.9995322539901,95.1500015258789,44.41299819946289,1319.489990234375,0,0
2011-07-12,34.72429656982422,34.981038508247124,34.19476591374735,34.56383313036299,2954427,34.17471466064453,33.10875644683838,34.336289096065435,33.64819730564271,71.22315262342353,9608852,270.90352410750035,224.69414502212732,187.34683863805873,149.9995322539901,97.43000030517578,44.349998474121094,1313.6400146484375,0,0
2011-07-13,35.36615753173828,35.71917804103297,34.72430364314803,34.7563972081476,3819442,34.30950393676758,33.14662586212158,34.43463990743487,33.72259028627167,75.07894975638254,13428294,270.90352410750035,224.69414502212732,187.34683863805873,149.9995322539901,98.05000305175781,44.560001373291016,1317.719970703125,0,0
2011-07-14,35.01313018798828,35.398241986746115,34.75638826334153,35.14150006209937,10479376,34.42343273162842,33.19316028594971,34.489870438839425,33.77824715562209,67.52405012975794,2948918,270.90352410750035,224.69414502212732,187.34683863805873,149.9995322539901,95.69000244140625,44.45000076293945,1308.8699951171875,0,0
2011-07-15,35.3822021484375,36.00800921622133,34.772441862171206,34.772441862171206,8242815,34.54458236694336,33.23905292510986,34.575044475200976,33.847151126143686,57.9166538721746,11191733,270.90352410750035,224.69414502212732,187.34683863805873,149.9995322539901,97.23999786376953,44.400001525878906,1316.1400146484375,0,0
2011-07-18,35.09336853027344,35.59080351870551,34.99709001829707,35.44638683895346,2085379,34.66332530975342,33.28173610687256,34.624508536716135,33.90048747798631,51.02888951935587,9106354,270.90352410750035,224.69414502212732,187.34683863805873,149.9995322539901,95.93000030517578,44.507999420166016,1305.43994140625,0,0
2011-07-19,35.253841400146484,35.414304904124066,34.85268264020254,34.88477403514272,2972184,34.79971981048584,33.32987529754639,34.68455468469905,33.958202335124575,48.927208968000436,12078538,270.90352410750035,224.69414502212732,187.34683863805873,149.9995322539901,97.5,44.5,1326.72998046875,0,0
2011-07-20,35.029178619384766,35.44638402049229,34.93290229148864,35.18964206777806,4177419,34.909637451171875,33.36196781158447,34.7174303456133,34.003718846045054,48.51046051347105,7901119,270.90352410750035,224.69414502212732,187.34683863805873,149.9995322539901,98.13999938964844,44.369998931884766,1325.8399658203125,0,0
2011-07-21,34.66010665893555,35.14149690828608,34.387317980400496,34.9810334918359,3008285,35.00190353393555,33.40432994842529,34.711962771188475,34.03152401824154,40.7407479873956,4892834,270.90352410750035,224.69414502212732,187.34683863805873,149.9995322539901,99.12999725341797,44.369998931884766,1343.800048828125,0,0
2011-07-22,35.15756607055664,35.350120987044775,34.45152702391527,34.66012872755053,3369044,35.09657745361328,33.456962242126465,34.754458673161125,34.07907460589235,46.66681928080003,8261878,270.90352410750035,224.69414502212732,187.34683863805873,149.9995322539901,99.87000274658203,44.29999923706055,1345.02001953125,0,0
