Date,Close,High,Low,Open,Volume,MA20,MA50,EMA20,EMA50,RSI,OBV,Fib23,Fib38,Fib50,Fib61,OilPrice,USDINR,SP500,NewsSentiment,NewsCount
2011-06-30,117.5465316772461,119.80173585046657,117.05843648859879,119.30911679220226,17890,116.31928901672363,115.7008009338379,116.20849683189485,116.28485818576445,46.1026979913711,3792430,6311.483665971173,5124.604916953338,4165.346749938924,3206.088582924511,95.41999816894531,44.7599983215332,1320.6400146484375,0,0
2011-07-01,117.72279357910156,119.56220166905682,117.50585472822685,119.30911323917881,20150,116.18935356140136,115.78395874023437,116.35359644796112,116.34967334847664,48.192018491332696,3812580,6311.483665971173,5124.604916953338,4165.346749938924,3206.088582924511,94.94000244140625,44.59299850463867,1339.6700439453125,0,0
2011-07-05,117.34768676757812,118.50015646521634,117.04489090187904,117.07200653784354,50110,115.91728248596192,116.01445159912109,116.62719694133321,116.48254581878055,51.287863951531904,3844670,6311.483665971173,5124.604916953338,4165.346749938924,3206.088582924511,96.88999938964844,44.41999816894531,1337.8800048828125,0,0
2011-07-06,117.79963684082031,118.76680720077854,112.23166973867728,117.05392923925933,15180,115.92790374755859,116.10095397949219,116.73936220965038,116.54092736695594,54.072670835484026,3859850,6311.483665971173,5124.604916953338,4165.346749938924,3206.088582924511,96.6500015258789,44.34000015258789,1339.219970703125,0,0
2011-07-07,118.86624145507812,119.74752728346947,117.05393480765142,118.32390110507725,29500,115.9572811126709,116.21140991210937,116.94274952863601,116.6434754757022,66.78480808570993,3889350,6311.483665971173,5124.604916953338,4165.346749938924,3206.088582924511,98.66999816894531,44.33000183105469,1353.219970703125,0,0
2011-07-08,118.98371887207031,120.03675989442054,117.50586165418102,119.92377348898383,38660,115.93897590637206,116.33596588134766,117.13784563625507,116.74618025822295,83.38678953693564,3928010,6311.483665971173,5124.604916953338,4165.346749938924,3206.088582924511,96.19999694824219,44.33000183105469,1343.800048828125,0,0
2011-07-11,117.75897216796875,118.4142989592296,117.50588367574252,118.4142989592296,15450,115.9001091003418,116.49514129638672,117.19719819315844,116.79042138032293,76.70735902413328,3912560,6311.483665971173,5124.604916953338,4165.346749938924,3206.088582924511,95.1500015258789,44.41299819946289,1319.489990234375,0,0
2011-07-12,117.3205795288086,123.38117286182093,116.15456572201781,116.70141614282484,83860,115.82508659362793,116.70999649047852,117.20898430734951,116.8134769483557,74.44713277753966,3828700,6311.483665971173,5124.604916953338,4165.346749938924,3206.088582924511,97.43000030517578,44.349998474121094,1313.6400146484375,0,0
2011-07-13,119.88312530517578,120.75990109954051,117.50588642021896,117.59628108053461,79800,115.98010520935058,117.03214385986328,117.46436055517154,116.9464021973096,75.48452705720058,3908500,6311.483665971173,5124.604916953338,4165.346749938924,3206.088582924511,98.05000305175781,44.560001373291016,1317.719970703125,0,0
2011-07-14,119.17807006835938,121.66377107341415,118.60861415185157,120.56102261506149,89620,116.13715629577636,117.31587524414063,117.62797451770149,117.0426469139335,63.39245039356354,3818880,6311.483665971173,5124.604916953338,4165.346749938924,3206.088582924511,95.69000244140625,44.45000076293945,1308.8699951171875,0,0
2011-07-15,119.08769989013672,120.48421054117405,117.92619605354463,120.39833974906558,14270,116.46911087036133,117.61804626464844,117.76730689893635,117.13049992141724,54.961612330000634,3804610,6311.483665971173,5124.604916953338,4165.346749938924,3206.088582924511,97.23999786376953,44.400001525878906,1316.1400146484375,0,0
